Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,quarter,day_of_week,is_weekend,Weekly_Sales_rolling_4,Weekly_Sales_rolling_12,Weekly_Sales_growth_rate
23,,1332952.47,False,58.42,3.899,138.1065806,4.125,,,,,False,1312501.3125,1316526.9466666665,0.0083501098868477
23,,1552934.64,False,66.43,3.85,138.1101935,4.125,,,,,False,1381295.2825,1335700.4833333334,0.16503376898352573
23,2012-01-06,1476144.34,False,66.22,3.798,138.1138065,4.125,2012.0,1.0,1.0,4.0,False,1420986.4475,1350985.4366666668,-0.049448507375686956
23,2012-08-06,1568048.54,False,56.82,3.746,138.1174194,4.125,2012.0,8.0,3.0,0.0,False,1482519.9974999998,1376792.4558333333,0.06225962970531729
23,,1543667.68,False,64.73,3.683,138.1295333,4.125,,,,,False,1535198.7999999998,1398085.2541666667,-0.01554853652680932
23,,1522042.57,False,71.82,3.629,138.1629,4.125,,,,,False,1527475.7825,1419758.3883333334,-0.014008915442214831
23,,1451782.16,False,64.23,3.577,138.1962667,4.125,,,,,False,1521385.2375,1407023.0941666665,-0.046161921739153566
23,2012-06-07,1545370.16,False,70.86,3.538,138.2296333,4.156,2012.0,6.0,2.0,3.0,False,1515715.6425,1433157.8958333333,0.06446421686294856
23,,1384921.63,False,69.19,3.561,138.263,4.156,,,,,False,1476029.1300000001,1441243.0808333333,-0.10382530616483499
23,,1381339.23,False,71.13,3.61,138.2331935,4.156,,,,,False,1440853.295,1449874.7866666664,-0.0025867167660598156
23,,1322932.36,False,69.31,3.701,138.2033871,4.156,,,,,False,1408640.845,1450337.5099999998,-0.04228278523589013
23,2012-03-08,1416926.31,False,71.51,3.698,138.1735806,4.156,2012.0,3.0,1.0,3.0,False,1376529.8824999998,1458255.1741666666,0.07104970204221162
23,2012-10-08,1436311.76,False,71.12,3.772,138.1437742,4.156,2012.0,10.0,4.0,0.0,False,1389377.415,1466868.4483333332,0.01368133957509765
23,,1510131.45,False,69.97,3.84,138.1857097,4.156,,,,,False,1421575.4700000002,1463301.5158333334,0.051395311279774036
23,,1702220.96,False,64.63,3.874,138.2814516,4.156,,,,,False,1516397.62,1482141.2341666666,0.1272005228419022
23,,1577468.78,False,68.34,3.884,138.3771935,4.156,,,,,False,1556533.2374999998,1482926.2541666667,-0.0732878885476771
23,2012-07-09,1427162.26,True,66.74,3.921,138.4729355,4.156,2012.0,7.0,3.0,0.0,False,1554245.8624999998,1473217.4691666665,-0.09528335641609342
23,,1279041.64,False,61.37,3.988,138.5673,4.156,,,,,False,1496473.4100000001,1452967.3916666666,-0.10378681117870936
23,,1338627.55,False,56.8,4.056,138.6534,4.156,,,,,False,1405575.0574999999,1443537.8408333333,0.046586372277919175
23,,1319035.06,False,53.71,4.018,138.7395,4.156,,,,,False,1340966.6275,1424676.5825000003,-0.014636251883505591
23,2012-05-10,1464616.59,False,56.65,4.027,138.8256,4.145,2012.0,5.0,2.0,3.0,False,1350330.21,1431317.8291666666,0.1103697198162421
23,2012-12-10,1412925.25,False,48.1,4.029,138.9117,4.145,2012.0,12.0,4.0,0.0,False,1383801.1125,1433949.9974999998,-0.035293427886133766
23,,1363155.77,False,47.89,4.0,138.8336129,4.145,,,,,False,1389933.1675000002,1437301.9483333332,-0.03522442535441983
23,,1347454.59,False,50.56,3.917,138.7281613,4.145,,,,,False,1397038.05,1431512.6383333334,-0.01151825810780227
24,2010-05-02,1388725.63,False,22.43,2.954,131.5279032,8.326,2010.0,5.0,2.0,6.0,True,1378065.31,1427547.1275000002,0.030628891174729445
24,2010-12-02,1414107.1,True,25.94,2.94,131.5866129,8.326,2010.0,12.0,4.0,3.0,False,1378360.7725,1419545.0983333334,0.018276806772839826
24,,1385362.49,False,31.05,2.909,131.637,8.326,,,,,False,1383912.4525,1393140.2258333333,-0.02032703887845555
24,,1158722.74,False,33.98,2.91,131.686,8.326,,,,,False,1336729.49,1358244.7225,-0.16359599140005587
24,2010-05-03,1412387.37,False,36.73,2.919,131.735,8.326,2010.0,5.0,2.0,0.0,False,1342644.925,1357013.4816666667,0.2189174521594357
24,2010-12-03,1309340.16,False,42.31,2.938,131.784,8.326,2010.0,12.0,4.0,4.0,False,1316453.19,1359538.3583333334,-0.07295959464718249
24,,1222511.29,False,46.09,2.96,131.8242903,8.326,,,,,False,1275740.39,1349862.0033333332,-0.06631498265508018
24,,1258311.56,False,48.87,2.963,131.863129,8.326,,,,,False,1300637.595,1344801.7116666667,0.02928420399291376
24,2010-02-04,1478321.26,False,45.22,2.957,131.9019677,8.211,2010.0,2.0,1.0,3.0,False,1317121.0675,1345943.7675,0.17484517109578168
24,2010-09-04,1379579.63,False,62.06,2.992,131.9408065,8.211,2010.0,9.0,3.0,5.0,True,1334680.935,1343164.9658333333,-0.06679307987493877
24,,1268266.72,False,51.08,3.01,131.9809,8.211,,,,,False,1346119.7925,1335257.545,-0.08068610726007885
24,,1264117.01,False,51.07,3.021,132.0226667,8.211,,,,,False,1347571.155,1328312.7466666666,-0.003271953710178521
24,,1259877.19,False,51.48,3.042,132.0644333,8.211,,,,,False,1292960.1375,1317575.3766666667,-0.0033539774929538524
24,2010-07-05,1409705.03,False,66.65,3.095,132.1062,8.211,2010.0,7.0,3.0,0.0,False,1300491.4875,1317208.5374999999,0.1189225753027563
24,,1346783.35,False,51.31,3.112,132.152129,8.211,,,,,False,1320120.645,1313993.6091666666,-0.04463464246843185
24,,1283482.85,False,60.44,3.096,132.2230323,8.211,,,,,False,1324962.105,1324390.285,-0.047001249310069104
24,,1473868.15,False,69.59,3.046,132.2939355,8.211,,,,,False,1378459.845,1329513.6833333333,0.14833489983913672
24,2010-04-06,1566668.91,False,71.99,3.006,132.3648387,8.211,2010.0,4.0,2.0,1.0,False,1417700.815,1350957.7458333333,0.062964085355939
24,2010-11-06,1375458.21,False,64.84,2.972,132.4357419,8.211,2010.0,11.0,4.0,5.0,True,1424869.53,1363703.3225,-0.12204920821464438
24,,1354168.18,False,67.17,2.942,132.4733333,8.211,,,,,False,1442540.8624999998,1371691.3741666668,-0.015478500070169376
24,,1399073.75,False,74.9,2.958,132.4976,8.211,,,,,False,1423842.2625,1365087.415,0.03316099924900029
24,2010-02-07,1563387.94,False,71.12,2.958,132.5218667,8.117,2010.0,2.0,1.0,6.0,True,1423022.02,1380404.7741666667,0.11744498100975731
24,2010-09-07,1665502.55,False,79.05,2.94,132.5461333,8.117,2010.0,9.0,3.0,1.0,False,1495533.105,1413507.76,0.06531623238695317
24,,1418697.05,False,76.56,2.933,132.5667742,8.117,,,,,False,1511665.3225,1426389.43,-0.14818680403701578
24,,1333740.35,False,75.27,2.924,132.5825806,8.117,,,,,False,1495331.9725000001,1432544.6933333334,-0.05988360940061166
24,,1387517.63,False,75.91,2.932,132.5983871,8.117,,,,,False,1451364.395,1430695.7433333332,0.040320651617085534
24,2010-06-08,1442819.28,False,74.54,2.942,132.6141935,8.117,2010.0,6.0,2.0,1.0,False,1395693.5775000001,1438698.7375,0.0398565386156573
24,,1384243.75,False,74.17,2.923,132.63,8.117,,,,,False,1387080.2525,1447095.4791666667,-0.04059796733517451
24,,1375307.54,False,72.17,2.913,132.6616129,8.117,,,,,False,1397472.0499999998,1438882.095,-0.006455662162101139
24,,1350059.35,False,67.0,2.885,132.6932258,8.117,,,,,False,1388107.48,1420831.298333333,-0.01835821390174297
24,2010-03-09,1366381.6,False,73.52,2.86,132.7248387,8.117,2010.0,3.0,1.0,1.0,False,1368998.06,1420074.9141666666,0.012090024042276326
24,2010-10-09,1474498.59,True,67.11,2.837,132.7564516,8.117,2010.0,10.0,4.0,5.0,True,1391561.77,1430102.4483333332,0.07912649731231736
24,,1273295.46,False,60.31,2.846,132.7670667,8.117,,,,,False,1366058.75,1419620.9241666666,-0.13645528816680663
24,,1169413.27,False,64.3,2.837,132.7619333,8.117,,,,,False,1320897.23,1386789.7016666667,-0.08158529835643957
24,2010-01-10,1215273.2,False,66.88,2.84,132.7568,8.275,2010.0,1.0,1.0,6.0,True,1283120.13,1349270.5891666666,0.0392161874475736
24,2010-08-10,1361944.94,False,54.82,2.903,132.7516667,8.275,2010.0,8.0,3.0,1.0,False,1254981.7175,1344541.2466666668,0.12069034353756836
24,,1300806.74,False,52.83,2.999,132.7633548,8.275,,,,,False,1261859.5375,1341796.7791666668,-0.04489036098625243
24,,1234875.33,False,48.69,3.049,132.8170968,8.275,,,,,False,1278225.0525,1329076.5875000001,-0.05068501566958361
24,,1244925.94,False,57.29,3.055,132.8708387,8.275,,,,,False,1285638.2375,1312585.4758333333,0.008138967356324134
24,2010-05-11,1285358.01,False,42.2,3.049,132.9245806,8.275,2010.0,5.0,2.0,1.0,False,1266491.505,1304344.9975,0.03247749018708701
24,2010-12-11,1312877.01,False,41.76,3.065,132.9783226,8.275,2010.0,12.0,4.0,5.0,True,1269509.0725,1299142.4533333334,0.021409599338008567
24,,1277150.6,False,45.63,3.138,132.9172,8.275,,,,,False,1280077.89,1293066.7241666666,-0.027212305286692384
24,,1779276.51,True,41.92,3.186,132.8369333,8.275,,,,,False,1413665.5325000002,1327474.6333333335,0.3931610806117931
24,2010-03-12,1413302.7,False,37.08,3.2,132.7566667,8.275,2010.0,3.0,1.0,4.0,False,1445651.705,1322374.9758333333,-0.20568686651182733
24,2010-10-12,1593012.75,False,27.11,3.255,132.6764,8.275,2010.0,10.0,4.0,1.0,False,1515685.64,1349018.0833333333,0.12715609331249422
24,,1663525.77,False,27.99,3.301,132.6804516,8.275,,,,,False,1612279.4325,1390194.125,0.04426393950707541
24,,2386015.75,False,27.74,3.309,132.7477419,8.275,,,,,False,1763964.2425000002,1487756.0041666667,0.4343124663467042
24,,1208600.05,True,25.9,3.336,132.8150323,8.275,,,,,False,1712788.58,1474977.2633333334,-0.49346518353870883
24,2011-07-01,1178641.71,False,30.72,3.351,132.8823226,8.252,2011.0,7.0,3.0,4.0,False,1609195.82,1464796.8441666665,-0.024787637564635312
24,,1167740.2,False,22.41,3.367,132.9510645,8.252,,,,,False,1485249.4275,1459202.25,-0.00924921450472005
24,,1107170.39,False,23.69,3.391,133.0285161,8.252,,,,,False,1165538.0875,1447722.6208333333,-0.051869251396843286
24,,1126921.34,False,17.91,3.402,133.1059677,8.252,,,,,False,1145118.4100000001,1434519.5650000002,0.01783912411169175
24,2011-04-02,1225182.04,False,23.83,3.4,133.1834194,8.252,2011.0,4.0,2.0,5.0,True,1156753.4925000002,1427211.6508333331,0.08719392961357886
24,2011-11-02,1341240.62,True,26.51,3.416,133.260871,8.252,2011.0,11.0,4.0,2.0,False,1200128.5975000001,1432552.4858333336,0.09472762104805255
24,,1360150.12,False,34.04,3.42,133.3701429,8.252,,,,,False,1263373.5300000003,1397625.2866666666,0.014098514254660799
24,,1235121.33,False,26.09,3.452,133.4921429,8.252,,,,,False,1290423.5275,1382776.8391666666,-0.09192278716999269
24,2011-04-03,1346994.53,False,31.36,3.605,133.6141429,8.252,2011.0,4.0,2.0,6.0,True,1320876.6500000001,1362275.3208333333,0.09057668852662437
24,2011-11-03,1253218.7,False,39.51,3.752,133.7361429,8.252,2011.0,11.0,4.0,3.0,False,1298871.17,1328083.0650000002,-0.0696185677903236
24,,1168397.26,False,43.39,3.796,133.8492258,8.252,,,,,False,1250932.955,1226614.8575000002,-0.06768287131368211
24,,1158693.12,False,36.88,3.789,133.9587419,8.252,,,,,False,1231825.9025,1222455.9466666665,-0.008305514170753758
24,2011-01-04,1163803.3,False,35.73,3.811,134.0682581,8.212,2011.0,1.0,1.0,1.0,False,1186028.095,1221219.4125,0.0044102963172854
24,2011-08-04,1273670.32,False,44.7,3.895,134.1777742,8.212,2011.0,8.0,3.0,3.0,False,1191141.0,1230046.9225,0.09440342710834382
24,,1245576.65,False,52.36,3.981,134.2784667,8.212,,,,,False,1210435.8475000001,1241580.7775,-0.02205725418803839
24,,1372484.9,False,46.0,4.061,134.3571,8.212,,,,,False,1263883.7925,1262044.4075,0.10188714600582793
24,,1197761.17,False,60.48,4.117,134.4357333,8.212,,,,,False,1272373.26,1259759.335,-0.12730466469977197
24,2011-06-05,1339630.35,False,55.75,4.192,134.5143667,8.212,2011.0,6.0,2.0,6.0,True,1288863.2674999998,1259625.1458333333,0.11844529907410517
24,,1311950.16,False,58.49,4.211,134.593,8.212,,,,,False,1305456.645,1255608.4825,-0.020662558145237764
24,,1234281.7,False,59.84,4.202,134.6803871,8.212,,,,,False,1270905.845,1255538.5133333334,-0.05920077024877224
24,,1311153.72,False,65.74,4.134,134.7677742,8.212,,,,,False,1299253.9825,1252551.7791666666,0.062280774315944365
24,2011-03-06,1554837.62,False,73.12,4.069,134.8551613,8.212,2011.0,3.0,1.0,6.0,True,1353055.8,1277686.6891666667,0.1858545617366667
24,2011-10-06,1373841.91,False,70.02,4.025,134.9425484,8.212,2011.0,10.0,4.0,3.0,False,1368528.7375,1294807.0766666667,-0.11640811083539393
24,,1320359.23,False,64.34,3.989,135.0837333,8.212,,,,,False,1390048.1199999999,1308279.2525,-0.03892928262757678
24,,1304850.67,False,68.88,3.964,135.2652667,8.212,,,,,False,1388472.3575,1320033.2,-0.011745712566420319
24,2011-01-07,1445596.61,False,70.27,3.916,135.4468,8.358,2011.0,1.0,1.0,4.0,False,1361162.105,1334360.3908333334,0.10786363776017382
24,2011-08-07,1567340.07,False,72.56,3.886,135.6283333,8.358,2011.0,8.0,3.0,6.0,True,1409536.645,1361174.0091666668,0.0842167580899349
24,,1356938.95,False,74.43,3.915,135.7837419,8.358,,,,,False,1418681.5750000002,1359878.5133333334,-0.13424088621686303
24,,1357672.24,False,79.29,3.972,135.8738387,8.358,,,,,False,1431886.9675,1373204.4358333333,0.0005404001410675985
24,,1310973.06,False,74.84,4.004,135.9639355,8.358,,,,,False,1398231.08,1370816.3283333334,-0.034396505006245026
24,2011-05-08,1417616.81,False,74.64,4.02,136.0540323,8.358,2011.0,5.0,2.0,6.0,True,1360800.265,1379621.8825,0.08134701867939231
24,2011-12-08,1402818.01,False,72.52,3.995,136.144129,8.358,2011.0,12.0,4.0,3.0,False,1372270.03,1393666.575,-0.010439210296892654
24,,1352039.88,False,69.93,3.942,136.183129,8.358,,,,,False,1370861.94,1397073.7550000001,-0.03619723274011866
24,,1402372.09,False,69.94,3.906,136.2136129,8.358,,,,,False,1393711.6975,1384368.2941666667,0.0372268678938672
24,2011-02-09,1196105.44,False,68.14,3.879,136.2440968,8.358,2011.0,2.0,1.0,2.0,False,1338333.855,1369556.9216666666,-0.1470841094676949
24,2011-09-09,1527455.19,True,68.32,3.93,136.2745806,8.358,2011.0,9.0,3.0,4.0,False,1369493.15,1386814.9183333335,0.2770238633811415
24,,1227535.97,False,65.56,3.937,136.3145,8.358,,,,,False,1338367.1724999999,1380372.0266666666,-0.1963522216321122
24,,1232376.49,False,60.61,3.899,136.367,8.358,,,,,False,1295868.2725,1362603.6833333333,0.0039432815968725166
24,,1246242.61,False,68.0,3.858,136.4195,8.358,,,,,False,1308402.565,1335845.5616666665,0.011251529149180817
24,2011-07-10,1405914.39,False,53.87,3.775,136.472,8.454,2011.0,7.0,3.0,6.0,True,1278017.365,1339926.8483333334,0.12812254910783372
24,,1333315.03,False,60.21,3.744,136.5150968,8.454,,,,,False,1304462.13,1337897.0808333333,-0.051638535401860364
24,,1283563.43,False,56.6,3.757,136.5017742,8.454,,,,,False,1317258.865,1335612.945,-0.03731421223084852
24,,1307142.75,False,48.0,3.757,136.4884516,8.454,,,,,False,1332483.9,1326406.7733333334,0.018370202398178437
24,2011-04-11,1385860.38,False,39.87,3.738,136.475129,8.454,2011.0,4.0,2.0,0.0,False,1327470.3975,1324993.6375,0.06022114264107725
24,2011-11-11,1425078.59,False,46.78,3.719,136.4618065,8.454,2011.0,11.0,4.0,4.0,False,1350411.2875,1331080.1966666665,0.028298817518688457
24,,1297535.69,False,48.17,3.717,136.4666667,8.454,,,,,False,1353904.3525,1322343.83,-0.08949885353340414
24,,1761235.67,True,41.83,3.689,136.4788,8.454,,,,,False,1467427.5825,1369438.0158333334,0.35736973061604194
24,2011-02-12,1335647.1,False,47.21,3.666,136.4909333,8.454,2011.0,2.0,1.0,5.0,True,1454874.2625000002,1353454.0083333333,-0.24164203419750174
24,2011-09-12,1529615.54,False,42.3,3.627,136.5030667,8.454,2011.0,9.0,3.0,0.0,False,1481008.5,1378627.3058333334,0.14522431860930918
24,,1624994.43,False,36.0,3.611,136.5335161,8.454,,,,,False,1562873.185,1411345.4675,0.06235481237331042
24,,2168344.23,False,36.93,3.587,136.5883871,8.454,,,,,False,1664650.325,1488187.2691666668,0.33437025381065455
24,,1363973.16,True,33.45,3.566,136.6432581,8.454,,,,,False,1671731.8399999999,1484692.1666666667,-0.37096096591637573
24,2012-06-01,1251581.89,False,32.86,3.585,136.698129,8.659,2012.0,6.0,2.0,4.0,False,1602223.4275,1477881.0716666665,-0.0823999132065033
24,,1155594.2,False,36.5,3.666,136.753,8.659,,,,,False,1484873.3699999999,1467216.9691666665,-0.0766930959667369
24,,1151993.85,False,25.73,3.705,136.8564194,8.659,,,,,False,1230785.775,1454287.8941666668,-0.0031155833077042283
24,,1057290.41,False,31.92,3.737,136.9598387,8.659,,,,,False,1154115.0875,1426907.0633333332,-0.08220828609458308
24,2012-03-02,1249696.97,False,38.61,3.796,137.0632581,8.659,2012.0,3.0,1.0,4.0,False,1153643.8575,1412291.9283333335,0.1819808050656584
24,2012-10-02,1403460.87,True,33.82,3.826,137.1666774,8.659,2012.0,10.0,4.0,1.0,False,1215610.525,1421119.0266666666,0.12304094807879706
24,,1326370.08,False,33.92,3.874,137.2583103,8.659,,,,,False,1259204.5825,1384880.2275,-0.054929062610773016
24,,1303233.15,False,37.35,3.917,137.3411034,8.659,,,,,False,1320690.2675,1382179.065,-0.017443796681541723
24,2012-02-03,1213994.39,False,35.36,3.983,137.4238966,8.659,2012.0,2.0,1.0,4.0,False,1311764.6225,1355877.3025,-0.06847490028933045
24,2012-09-03,1325835.7,False,41.5,4.021,137.5066897,8.659,2012.0,9.0,3.0,0.0,False,1292358.33,1330947.4083333334,0.09212671073381151
24,,1239299.12,False,48.68,4.021,137.5843871,8.659,,,,,False,1270590.59,1253526.9825,-0.06526945985841215
24,,1221723.94,False,59.51,4.054,137.6552903,8.659,,,,,False,1250213.2874999999,1241672.8808333334,-0.0141815480349895
24,,1230106.13,False,47.28,4.098,137.7261935,8.659,,,,,False,1254241.2225,1239883.2341666666,0.006860952565110434
24,2012-06-04,1524734.29,False,45.25,4.143,137.7970968,8.983,2012.0,6.0,2.0,0.0,False,1303965.8699999999,1270644.9083333334,0.23951442303600268
24,,1285783.87,False,48.65,4.187,137.868,8.983,,,,,False,1315587.0574999999,1281794.0766666667,-0.15671610559765137
24,,1208654.4,False,61.05,4.17,137.9230667,8.983,,,,,False,1312319.6725,1294407.7425,-0.05998634125033797
24,,1194334.65,False,49.26,4.163,137.9781333,8.983,,,,,False,1303376.8025,1289794.2158333333,-0.011847679535192168
24,2012-04-05,1306551.71,False,52.14,4.124,138.0332,8.983,2012.0,4.0,2.0,3.0,False,1248831.1575,1281718.4525,0.09395780320030078
24,2012-11-05,1355391.79,False,58.7,4.055,138.0882667,8.983,2012.0,11.0,4.0,0.0,False,1266233.1375,1284136.9283333335,0.037380900905942704
24,,1298809.8,False,63.1,4.029,138.1065806,8.983,,,,,False,1288771.9874999998,1283768.3158333332,-0.04174585563927602
24,,1407897.57,False,65.79,3.979,138.1101935,8.983,,,,,False,1342162.7175,1299926.9141666666,0.08399056582418774
24,2012-01-06,1467722.19,False,71.79,3.915,138.1138065,8.983,2012.0,1.0,1.0,4.0,False,1382455.3375000001,1311750.7883333333,0.04249216794940547
24,2012-08-06,1406313.13,False,59.93,3.871,138.1174194,8.983,2012.0,8.0,3.0,0.0,False,1395185.6725,1325668.6225,-0.04183970264836023
24,,1364445.98,False,68.28,3.786,138.1295333,8.983,,,,,False,1411594.7175,1337562.1258333332,-0.02977085906891863
24,,1434709.63,False,72.29,3.722,138.1629,8.983,,,,,False,1418297.7325,1354612.4175,0.051496102469369864
24,,1428869.9,False,70.4,3.667,138.1962667,8.983,,,,,False,1408584.66,1346623.7183333333,-0.004070321881090355
24,2012-06-07,1645097.75,False,77.18,3.646,138.2296333,8.953,2012.0,6.0,2.0,3.0,False,1468280.815,1376566.5416666667,0.15132787806643555
24,,1405475.78,False,75.36,3.689,138.263,8.953,,,,,False,1478538.2650000001,1392968.3233333332,-0.14565819569080318
24,,1394299.0,False,76.42,3.732,138.2331935,8.953,,,,,False,1468435.6075,1409632.0191666668,-0.007952310640315763
24,,1307339.14,False,73.62,3.82,138.2033871,8.953,,,,,False,1438052.9175,1409697.6383333334,-0.06236815776243121
24,2012-03-08,1440374.13,False,73.26,3.819,138.1735806,8.953,2012.0,3.0,1.0,3.0,False,1386872.0125,1416779.5,0.10176012170797555
24,2012-10-08,1497054.81,False,75.53,3.863,138.1437742,8.953,2012.0,10.0,4.0,0.0,False,1409766.77,1433299.9175000002,0.03935135935828016
24,,1397970.54,False,72.87,3.963,138.1857097,8.953,,,,,False,1410684.655,1432472.665,-0.06618613382632266
24,,1303726.54,False,68.13,3.997,138.2814516,8.953,,,,,False,1409781.5050000001,1418806.3608333336,-0.06741486841346456
24,,1344558.92,False,71.18,4.026,138.3771935,8.953,,,,,False,1385827.7025000001,1413660.1766666668,0.0313197428657086
24,2012-07-09,1477134.75,True,72.81,4.076,138.4729355,8.953,2012.0,7.0,3.0,0.0,False,1380847.6875,1423050.9075,0.09860172583586002
24,,1242909.53,False,64.28,4.088,138.5673,8.953,,,,,False,1342082.435,1407067.5658333332,-0.1585672667981035
24,,1261158.47,False,61.25,4.203,138.6534,8.953,,,,,False,1331440.4175,1393091.6133333333,0.01468243629928545
24,,1259278.36,False,58.86,4.158,138.7395,8.953,,,,,False,1310120.2774999999,1360939.9974999998,-0.0014907801396282228
24,2012-05-10,1416720.54,False,60.35,4.151,138.8256,8.693,2012.0,5.0,2.0,3.0,False,1295016.725,1361877.0608333333,0.12502571710991672
24,2012-12-10,1416301.17,False,51.64,4.186,138.9117,8.693,2012.0,12.0,4.0,0.0,False,1338364.635,1363710.575,-0.000296014625439156
24,,1255414.84,False,52.59,4.153,138.8336129,8.693,,,,,False,1336928.7275,1359383.55,-0.11359612871039271
24,,1307182.29,False,55.16,4.071,138.7281613,8.693,,,,,False,1348904.71,1348284.2300000002,0.0412353338120488
25,2010-05-02,677231.63,False,21.1,2.784,204.2471935,8.187,2010.0,5.0,2.0,6.0,True,1164032.4825,1279965.6316666666,-0.48191492863631136
25,2010-12-02,583364.02,True,19.64,2.773,204.3857472,8.187,2010.0,12.0,4.0,3.0,False,955798.1950000001,1212081.755,-0.13860488175958352
25,,676260.67,False,24.16,2.745,204.4321004,8.187,,,,,False,811009.6525000001,1159792.9325,0.15924302290703496
25,,628516.57,False,29.16,2.754,204.4630869,8.187,,,,,False,641343.2225,1100122.7366666666,-0.07060014298924122
25,2010-05-03,665750.06,False,29.45,2.777,204.4940734,8.187,2010.0,5.0,2.0,0.0,False,638472.8300000001,1032507.3458333333,0.05924026792165571
25,2010-12-03,660619.99,False,40.05,2.818,204.5250598,8.187,2010.0,12.0,4.0,4.0,False,657786.8225,983983.2175000001,-0.007705699643496988
25,,659795.84,False,45.0,2.844,204.3782258,8.187,,,,,False,653670.615,933869.665,-0.0012475402084033416
25,,696687.6,False,45.84,2.854,204.201755,8.187,,,,,False,670713.3725,886987.1016666667,0.05591390209432068
25,2010-02-04,822486.37,False,47.2,2.85,204.0252842,7.856,2010.0,2.0,1.0,3.0,False,709897.45,837467.5875,0.1805669714804743
25,2010-09-04,712647.97,False,61.36,2.869,203.8488134,7.856,2010.0,9.0,3.0,5.0,True,722904.445,778829.8208333333,-0.13354434068007714
25,,715311.6,False,52.16,2.899,203.7307486,7.856,,,,,False,736783.385,733821.2174999999,0.003737651845131973
25,,694531.72,False,46.12,2.902,203.6905586,7.856,,,,,False,736244.4149999999,682767.0033333333,-0.02905010907134742
25,,706924.02,False,50.97,2.921,203.6503685,7.856,,,,,False,707353.8275,685241.3691666668,0.017842669590382387
25,2010-07-05,724468.97,False,63.67,2.966,203.6101784,7.856,2010.0,7.0,3.0,0.0,False,710309.0775,697000.115,0.024818720970890107
25,,698073.95,False,50.27,2.982,203.6133915,7.856,,,,,False,705999.6649999999,698817.8883333333,-0.03643361012411617
25,,704113.22,False,57.17,2.958,203.8770235,7.856,,,,,False,708395.04,705117.6091666665,0.00865133271338947
25,,792442.54,False,69.31,2.899,204.1406556,7.856,,,,,False,729774.67,715675.3158333333,0.12544760912172626
25,2010-04-06,764155.44,False,69.22,2.847,204.4042877,7.856,2010.0,4.0,2.0,1.0,False,739696.2875,724303.27,-0.03569608971270033
25,2010-11-06,737163.2,False,63.68,2.809,204.6679198,7.856,2010.0,11.0,4.0,5.0,True,749468.6,730750.5499999999,-0.03532297041554788
25,,780444.94,False,69.56,2.78,204.670036,7.856,,,,,False,768551.5299999999,737730.3283333333,0.058713918437599766
25,,737569.14,False,72.17,2.808,204.5675459,7.856,,,,,False,754833.1799999999,730653.8925000001,-0.05493763595930279
25,2010-02-07,759407.87,False,66.42,2.815,204.4650559,7.527,2010.0,2.0,1.0,6.0,True,753646.2875,734550.5508333333,0.02960906146371567
25,2010-09-07,719591.13,False,75.24,2.793,204.3625658,7.527,2010.0,9.0,3.0,1.0,False,749253.27,734907.1783333333,-0.05243129755818832
25,,726997.84,False,73.43,2.783,204.3571656,7.527,,,,,False,735891.495,737612.6883333334,0.010292942326846077
25,,665290.93,False,75.37,2.771,204.4812188,7.527,,,,,False,717821.9425,734143.2641666667,-0.08487908299700031
25,,682124.34,False,71.99,2.781,204.605272,7.527,,,,,False,698501.0599999999,730614.5449999999,0.02530232901266194
25,2010-06-08,699464.43,False,71.79,2.784,204.7293252,7.527,2010.0,6.0,2.0,1.0,False,693469.385,730730.4183333333,0.02542071728447648
25,,686072.39,False,72.73,2.805,204.8533784,7.527,,,,,False,683238.0225000001,729227.0158333333,-0.019146134421731853
25,,724499.81,False,71.81,2.779,204.8217044,7.527,,,,,False,698040.2425,723565.1216666666,0.05601073670957679
25,,711461.95,False,67.15,2.755,204.7900305,7.527,,,,,False,705374.645,719173.9975,-0.017995670695897248
25,2010-03-09,685700.08,False,71.17,2.715,204.7583566,7.527,2010.0,3.0,1.0,1.0,False,701933.5575,714885.4041666667,-0.036209764977592984
25,2010-10-09,655811.95,True,61.14,2.699,204.7266827,7.527,2010.0,10.0,4.0,5.0,True,694368.4475,704499.3216666667,-0.043587759243079005
25,,628989.88,False,60.13,2.706,204.7513279,7.527,,,,,False,670490.965,695451.0499999999,-0.04089902600890383
25,,607819.33,False,65.06,2.713,204.8182126,7.527,,,,,False,644580.31,682818.6716666666,-0.0336580137028597
25,2010-01-10,658640.14,False,57.56,2.707,204.8850973,7.484,2010.0,1.0,1.0,6.0,True,637815.325,677739.4225,0.0836117041555755
25,2010-08-10,674283.86,False,48.46,2.764,204.951982,7.484,2010.0,8.0,3.0,1.0,False,642433.3025,673346.5908333333,0.023751543597084757
25,,616094.72,False,54.09,2.868,205.0137637,7.484,,,,,False,639209.5125,669246.9066666667,-0.08629769070847992
25,,661644.19,False,46.73,2.917,205.0627881,7.484,,,,,False,652665.7275,667540.2274999999,0.07393257647135809
25,,674458.03,False,55.72,2.921,205.1118126,7.484,,,,,False,656620.2,665456.3608333333,0.01936666291893241
25,2010-05-11,696314.53,False,38.8,2.917,205.160837,7.484,2010.0,5.0,2.0,1.0,False,662127.8674999999,666309.8725,0.032406019393082186
25,2010-12-11,713250.08,False,40.68,2.931,205.2098614,7.484,2010.0,12.0,4.0,5.0,True,686416.7075,665372.3949999999,0.02432169554181196
